     26.00    1.1297    0.3031    0.0
     27.00    1.1326    0.3291    0.0
     28.00    1.1374    0.3557    0.0
     29.00    1.1438    0.3827    0.0
     30.00    1.1515    0.4102    0.0
     60.00    1.2069    1.3063    0.0
     90.00    0.2310    1.7534    0.0
    120.00   -0.9798    1.3114    0.0
    150.00   -1.0598    0.4359    0.0
    180.00   -0.1127    0.0060    0.0
EOT
0.120          Table ID parameter
0.0         Control setting
12.50          Stall angle (deg)
-3.96          Angle of attack for zero Cn for linear Cn curve (deg)
6.34366        Cn slope for zero lift for linear Cn curve (1/rad)
1.1777         Cn at stall value for positive angle of attack for linear Cn curve
-0.5998        Cn at stall value for negative angle of attack for linear Cn curve
0.50           Angle of attack for minimum CD (deg)
0.0142         Minimum CD value
   -180.00   -0.1165    0.0060    0.0
   -150.00    0.4957    0.4213    0.0
   -120.00    0.3251    1.2358    0.0
    -90.00   -0.0545    1.6376    0.0
    -60.00   -0.3795    1.2344    0.0
    -30.00   -0.4700    0.4155    0.0
    -10.00   -0.6502    0.0351    0.0
     -9.50   -0.6027    0.0321    0.0
     -9.00   -0.5494    0.0294    0.0
     -8.50   -0.4984    0.0275    0.0
     -8.00   -0.4461    0.0258    0.0
     -7.50   -0.3924    0.0243    0.0
     -7.00   -0.3377    0.0229    0.0
     -6.50   -0.2824    0.0217    0.0
     -6.00   -0.2267    0.0206    0.0
     -5.50   -0.1707    0.0197    0.0
     -5.00   -0.1142    0.0188    0.0
     -4.50   -0.0590    0.0181    0.0
     -4.00   -0.0041    0.0175    0.0
     -3.50    0.0516    0.0169    0.0
     -3.00    0.1081    0.0165    0.0
     -2.50    0.1624    0.0161    0.0
     -2.00    0.2173    0.0157    0.0
     -1.50    0.2715    0.0154    0.0
     -1.00    0.3249    0.0152    0.0
     -0.50    0.3773    0.0148    0.0
      0.00    0.4269    0.0144    0.0
      0.50    0.4750    0.0142    0.0
      1.00    0.5441    0.0142    0.0
      1.50    0.6234    0.0144    0.0
      2.00    0.6705    0.0147    0.0
      2.50    0.7186    0.0151    0.0
      3.00    0.7673    0.0155    0.0
      3.50    0.8162    0.0159    0.0
      4.00    0.8651    0.0164    0.0
      4.50    0.9138    0.0169    0.0
      5.00    0.9620    0.0174    0.0
      5.50    1.0095    0.0180    0.0
      6.00    1.0560    0.0186    0.0
      6.50    1.1010    0.0192    0.0
      7.00    1.1443    0.0198    0.0
      7.50    1.1852    0.0205    0.0
      8.00    1.2230    0.0213    0.0
      8.50    1.2553    0.0221    0.0
      9.00    1.2823    0.0231    0.0
      9.50    1.3065    0.0243    0.0
     10.00    1.3274    0.0259    0.0
     10.50    1.3443    0.0278    0.0
     11.00    1.3570    0.0302    0.0
     11.50    1.3658    0.0332    0.0
     12.00    1.3704    0.0368    0.0
     12.50    1.3710    0.0410    0.0
     13.50    1.3642    0.0515    0.0
     14.00    1.3571    0.0577    0.0
     14.50    1.3506    0.0643    0.0
     15.00    1.3428    0.0713    0.0
     15.50    1.3343    0.0786    0.0
     16.00    1.3260    0.0862    0.0
     16.50    1.3179    0.0939    0.0
     17.00    1.3101    0.1018    0.0
     17.50    1.3038    0.1096    0.0
     18.00    1.3000    0.1171    0.0
     18.50    1.2963    0.1247    0.0
     19.00    1.2936    0.1323    0.0
     19.50    1.2928    0.1397    0.0
     20.00    1.2925    0.1470    0.0
     20.50    1.2914    0.1547    0.0
     21.00    1.2913    0.1622    0.0
     21.50    1.2886    0.1705    0.0
     22.00    1.2870    0.1787    0.0
     22.50    1.2753    0.1895    0.0
     23.00    1.2726    0.1983    0.0
     23.50    1.1903    0.2322    0.0
     25.00    1.1717    0.2748    0.0
     26.00    1.1682    0.2990    0.0
     27.00    1.1695    0.3252    0.0
     28.00    1.1728    0.3518    0.0
     29.00    1.1777    0.3790    0.0
     30.00    1.1840    0.4066    0.0
     60.00    1.2217    1.3052    0.0
     90.00    0.2352    1.7531    0.0
    120.00   -0.9870    1.3114    0.0
    150.00   -1.0680    0.4359    0.0
    180.00   -0.1165    0.0060    0.0
EOT
0.140          Table ID parameter
0.0         Control setting
12.50          Stall angle (deg)
-4.06          Angle of attack for zero Cn for linear Cn curve (deg)
6.30053        Cn slope for zero lift for linear Cn curve (1/rad)
1.1834         Cn at stall value for positive angle of attack for linear Cn curve
-0.5893        Cn at stall value for negative angle of attack for linear Cn curve
1.00           Angle of attack for minimum CD (deg)
0.0133         Minimum CD value
   -180.00   -0.1194    0.0060    0.0
   -150.00    0.4913    0.4213    0.0
   -120.00    0.3195    1.2358    0.0
    -90.00   -0.0532    1.6376    0.0
    -60.00   -0.3728    1.2343    0.0
    -30.00   -0.4660    0.4154    0.0
    -10.00   -0.6405    0.0312    0.0
     -9.50   -0.5927    0.0286    0.0
     -9.00   -0.5415    0.0268    0.0
     -8.50   -0.4887    0.0251    0.0
     -8.00   -0.4337    0.0235    0.0
     -7.50   -0.3778    0.0221    0.0
     -7.00   -0.3237    0.0210    0.0
     -6.50   -0.2701    0.0199    0.0
     -6.00   -0.2158    0.0190    0.0
     -5.50   -0.1610    0.0182    0.0
     -5.00   -0.1055    0.0174    0.0
     -4.50   -0.0494    0.0168    0.0
     -4.00    0.0065    0.0162    0.0
     -3.50    0.0609    0.0158    0.0
     -3.00    0.1162    0.0153    0.0
     -2.50    0.1708    0.0150    0.0
     -2.00    0.2249    0.0147    0.0
     -1.50    0.2788    0.0145    0.0
     -1.00    0.3320    0.0143    0.0
     -0.50    0.3844    0.0140    0.0
      0.00    0.4342    0.0136    0.0
      0.50    0.4824    0.0134    0.0
      1.00    0.5363    0.0133    0.0
      1.50    0.6165    0.0135    0.0
      2.00    0.6761    0.0138    0.0
      2.50    0.7238    0.0141    0.0
      3.00    0.7723    0.0145    0.0
      3.50    0.8212    0.0149    0.0
      4.00    0.8701    0.0153    0.0
      4.50    0.9189    0.0158    0.0
      5.00    0.9672    0.0163    0.0
      5.50    1.0148    0.0168    0.0
      6.00    1.0615    0.0174    0.0
      6.50    1.1067    0.0180    0.0
      7.00    1.1501    0.0186    0.0
      7.50    1.1910    0.0192    0.0
      8.00    1.2285    0.0199    0.0
      8.50    1.2605    0.0208    0.0
      9.00    1.2882    0.0218    0.0
      9.50    1.3130    0.0230    0.0
     10.00    1.3346    0.0246    0.0
     10.50    1.3525    0.0265    0.0
     11.00    1.3662    0.0289    0.0
     11.50    1.3756    0.0318    0.0
     12.00    1.3813    0.0353    0.0
     12.50    1.3839    0.0394    0.0
     13.00    1.3838    0.0440    0.0
     13.50    1.3807    0.0494    0.0
     14.00    1.3779    0.0551    0.0
     14.50    1.3731    0.0613    0.0
     15.00    1.3669    0.0681    0.0
     15.50    1.3601    0.0751    0.0
     16.00    1.3530    0.0824    0.0
     16.50    1.3454    0.0900    0.0
     17.00    1.3373    0.0978    0.0
     17.50    1.3306    0.1056    0.0
     18.00    1.3257    0.1132    0.0
     18.50    1.3200    0.1211    0.0
     19.00    1.3169    0.1287    0.0
     19.50    1.3146    0.1362    0.0
     20.00    1.3125    0.1439    0.0
     20.50    1.3117    0.1513    0.0
     21.00    1.3109    0.1589    0.0
     21.50    1.3093    0.1669    0.0
     22.00    1.3087    0.1746    0.0
     22.50    1.3046    0.1834    0.0
     23.00    1.2987    0.1927    0.0
     23.50    1.2921    0.2024    0.0
     24.00    1.2496    0.2230    0.0
     25.00    1.1951    0.2704    0.0
     26.00    1.1931    0.2960    0.0
     27.00    1.1934    0.3222    0.0
     28.00    1.1957    0.3489    0.0
     29.00    1.1996    0.3762    0.0
     30.00    1.2050    0.4039    0.0
     60.00    1.2308    1.3045    0.0
     90.00    0.2378    1.7529    0.0
    120.00   -0.9912    1.3113    0.0
    150.00   -1.0732    0.4359    0.0
    180.00   -0.1194    0.0060    0.0
EOT
0.160          Table ID parameter
0.0         Control setting
13.00          Stall angle (deg)
-4.11          Angle of attack for zero Cn for linear Cn curve (deg)
6.27188        Cn slope for zero lift for linear Cn curve (1/rad)
1.1471         Cn at stall value for positive angle of attack for linear Cn curve
-0.6291        Cn at stall value for negative angle of attack for linear Cn curve
1.00           Angle of attack for minimum CD (deg)
0.0126         Minimum CD value
   -180.00   -0.1209    0.0060    0.0
   -150.00    0.4882    0.4213    0.0
   -120.00    0.3153    1.2358    0.0
    -90.00   -0.0522    1.6376    0.0
    -60.00   -0.3679    1.2343    0.0
    -30.00   -0.4634    0.4152    0.0
    -10.00   -0.6338    0.0283    0.0
     -9.50   -0.5811    0.0264    0.0
     -9.00   -0.5313    0.0247    0.0
     -8.50   -0.4797    0.0231    0.0
     -8.00   -0.4267    0.0219    0.0
     -7.50   -0.3727    0.0207    0.0
     -7.00   -0.3183    0.0196    0.0
     -6.50   -0.2633    0.0186    0.0
     -6.00   -0.2079    0.0178    0.0
     -5.50   -0.1523    0.0170    0.0
     -5.00   -0.0976    0.0163    0.0
     -4.50   -0.0432    0.0158    0.0
     -4.00    0.0121    0.0153    0.0
     -3.50    0.0671    0.0148    0.0
     -3.00    0.1213    0.0145    0.0
     -2.50    0.1760    0.0142    0.0
     -2.00    0.2297    0.0140    0.0
     -1.50    0.2835    0.0138    0.0
     -1.00    0.3365    0.0136    0.0
     -0.50    0.3890    0.0134    0.0
      0.00    0.4394    0.0131    0.0
      0.50    0.4876    0.0128    0.0
      1.00    0.5360    0.0126    0.0
      1.50    0.6077    0.0128    0.0
      2.00    0.6796    0.0131    0.0
      2.50    0.7271    0.0134    0.0
      3.00    0.7754    0.0138    0.0
      3.50    0.8242    0.0141    0.0
      4.00    0.8731    0.0146    0.0
      4.50    0.9219    0.0150    0.0
      5.00    0.9703    0.0154    0.0
      5.50    1.0180    0.0159    0.0
      6.00    1.0647    0.0165    0.0
      6.50    1.1101    0.0170    0.0
      7.00    1.1536    0.0176    0.0
      7.50    1.1946    0.0182    0.0
      8.00    1.2322    0.0189    0.0
      8.50    1.2633    0.0197    0.0
      9.00    1.2914    0.0208    0.0
      9.50    1.3168    0.0221    0.0
     10.00    1.3389    0.0236    0.0
     10.50    1.3571    0.0256    0.0
     11.00    1.3711    0.0280    0.0
     11.50    1.3811    0.0309    0.0
     12.00    1.3879    0.0344    0.0
     12.50    1.3921    0.0383    0.0
     13.00    1.3942    0.0428    0.0
     13.50    1.3931    0.0479    0.0
     14.00    1.3922    0.0534    0.0
     14.50    1.3891    0.0594    0.0
     15.00    1.3846    0.0658    0.0
     15.50    1.3793    0.0726    0.0
     16.00    1.3731    0.0797    0.0
     16.50    1.3659    0.0872    0.0
     17.00    1.3580    0.0949    0.0
     17.50    1.3527    0.1024    0.0
     18.00    1.3461    0.1102    0.0
     18.50    1.3401    0.1181    0.0
     19.00    1.3366    0.1257    0.0
     19.50    1.3316    0.1336    0.0
     20.00    1.3305    0.1411    0.0
     20.50    1.3277    0.1488    0.0
     21.00    1.3270    0.1564    0.0
     21.50    1.3260    0.1640    0.0
     22.00    1.3243    0.1720    0.0
     22.50    1.3233    0.1799    0.0
     23.00    1.3195    0.1885    0.0
     23.50    1.3139    0.1978    0.0
     24.00    1.3115    0.2064    0.0
     24.50    1.2775    0.2242    0.0
     25.00    1.2700    0.2351    0.0
     26.00    1.2139    0.2933    0.0
     27.00    1.2134    0.3195    0.0
     28.00    1.2148    0.3463    0.0
     29.00    1.2180    0.3736    0.0
     30.00    1.2226    0.4014    0.0
     60.00    1.2383    1.3037    0.0
     90.00    0.2400    1.7526    0.0
    120.00   -0.9946    1.3112    0.0
    150.00   -1.0769    0.4358    0.0
    180.00   -0.1209    0.0060    0.0
EOT
0.180          Table ID parameter
0.0         Control setting
14.00          Stall angle (deg)
-4.15          Angle of attack for zero Cn for linear Cn curve (deg)
6.22927        Cn slope for zero lift for linear Cn curve (1/rad)
1.1498         Cn at stall value for positive angle of attack for linear Cn curve
-0.6240        Cn at stall value for negative angle of attack for linear Cn curve
1.00           Angle of attack for minimum CD (deg)
0.0122         Minimum CD value
   -180.00   -0.1219    0.0060    0.0
   -150.00    0.4861    0.4213    0.0
   -120.00    0.3124    1.2358    0.0
    -90.00   -0.0515    1.6376    0.0
    -60.00   -0.3645    1.2343    0.0
    -30.00   -0.4614    0.4152    0.0
    -10.00   -0.6290    0.0265    0.0
     -9.50   -0.5781    0.0246    0.0
     -9.00   -0.5235    0.0230    0.0
     -8.50   -0.4711    0.0217    0.0
     -8.00   -0.4188    0.0205    0.0
     -7.50   -0.3651    0.0194    0.0
     -7.00   -0.3105    0.0184    0.0
     -6.50   -0.2568    0.0175    0.0
     -6.00   -0.2029    0.0168    0.0
     -5.50   -0.1485    0.0161    0.0
     -5.00   -0.0935    0.0155    0.0
     -4.50   -0.0383    0.0150    0.0
     -4.00    0.0159    0.0145    0.0
     -3.50    0.0705    0.0142    0.0
     -3.00    0.1249    0.0139    0.0
     -2.50    0.1790    0.0136    0.0
     -2.00    0.2327    0.0134    0.0
     -1.50    0.2862    0.0132    0.0
     -1.00    0.3393    0.0131    0.0
     -0.50    0.3919    0.0129    0.0
      0.00    0.4431    0.0127    0.0
      0.50    0.4919    0.0124    0.0
      1.00    0.5391    0.0122    0.0
      1.50    0.5995    0.0122    0.0
      2.00    0.6778    0.0125    0.0
      2.50    0.7292    0.0128    0.0
      3.00    0.7775    0.0131    0.0
      3.50    0.8263    0.0135    0.0
      4.00    0.8753    0.0139    0.0
      4.50    0.9241    0.0143    0.0
      5.00    0.9726    0.0148    0.0
      5.50    1.0204    0.0152    0.0
      6.00    1.0672    0.0157    0.0
      6.50    1.1127    0.0163    0.0
      7.00    1.1563    0.0168    0.0
      7.50    1.1971    0.0174    0.0
      8.00    1.2340    0.0181    0.0
      8.50    1.2646    0.0190    0.0
      9.00    1.2932    0.0200    0.0
      9.50    1.3189    0.0213    0.0
     10.00    1.3415    0.0229    0.0
     10.50    1.3601    0.0249    0.0
     11.00    1.3745    0.0273    0.0
     11.50    1.3852    0.0302    0.0
     12.00    1.3931    0.0336    0.0
     12.50    1.3987    0.0375    0.0
     13.00    1.4022    0.0418    0.0
     13.50    1.4027    0.0468    0.0
     14.00    1.4029    0.0521    0.0
     14.50    1.4015    0.0579    0.0
     15.00    1.3984    0.0642    0.0
     15.50    1.3941    0.0708    0.0
     16.00    1.3882    0.0778    0.0
     16.50    1.3816    0.0852    0.0
     17.00    1.3762    0.0925    0.0
     17.50    1.3695    0.1001    0.0
     18.00    1.3622    0.1080    0.0
     18.50    1.3578    0.1156    0.0
     19.00    1.3512    0.1236    0.0
     19.50    1.3485    0.1311    0.0
     20.00    1.3443    0.1390    0.0
     20.50    1.3428    0.1465    0.0
     21.00    1.3400    0.1544    0.0
     21.50    1.3393    0.1619    0.0
     22.00    1.3377    0.1698    0.0
     22.50    1.3363    0.1777    0.0
     23.00    1.3343    0.1858    0.0
     23.50    1.3323    0.1940    0.0
     24.00    1.3250    0.2037    0.0
     24.50    1.3223    0.2124    0.0
     25.00    1.2990    0.2271    0.0
     26.00    1.2683    0.2863    0.0
     27.00    1.2663    0.3125    0.0
     28.00    1.2661    0.3392    0.0
     29.00    1.2675    0.3666    0.0
     30.00    1.2702    0.3945    0.0
     60.00    1.2533    1.3011    0.0
     90.00    0.2456    1.7518    0.0
    120.00   -0.9969    1.3110    0.0
    150.00   -1.0794    0.4358    0.0
    180.00   -0.1219    0.0060    0.0
EOT
0.330          Table ID parameter
0.0         Control setting
15.50          Stall angle (deg)
-4.20          Angle of attack for zero Cn for linear Cn curve (deg)
6.18091        Cn slope for zero lift for linear Cn curve (1/rad)
1.1182         Cn at stall value for positive angle of attack for linear Cn curve
-0.6070        Cn at stall value for negative angle of attack for linear Cn curve
2.00           Angle of attack for minimum CD (deg)
0.0103         Minimum CD value
   -180.00   -0.1235    0.0060    0.0
   -150.00    0.4817    0.4213    0.0
   -120.00    0.3056    1.2358    0.0
    -90.00   -0.0499    1.6376    0.0
    -60.00   -0.3563    1.2343    0.0
    -30.00   -0.4573    0.4151    0.0
    -10.00   -0.6130    0.0193    0.0
     -9.50   -0.5623    0.0182    0.0
     -9.00   -0.5115    0.0172    0.0
     -8.50   -0.4596    0.0163    0.0
     -8.00   -0.4080    0.0156    0.0
     -7.50   -0.3554    0.0149    0.0
     -7.00   -0.3021    0.0142    0.0
     -6.00   -0.1947    0.0132    0.0
     -5.50   -0.1406    0.0128    0.0
     -5.00   -0.0865    0.0124    0.0
     -4.50   -0.0323    0.0121    0.0
     -4.00    0.0218    0.0118    0.0
     -3.50    0.0759    0.0116    0.0
     -3.00    0.1298    0.0114    0.0
     -2.50    0.1837    0.0113    0.0
     -2.00    0.2375    0.0112    0.0
     -1.50    0.2912    0.0111    0.0
     -1.00    0.3447    0.0111    0.0
     -0.50    0.3984    0.0110    0.0
      0.00    0.4518    0.0110    0.0
